"d1","d2"
1.73205080756888,0.966580864476618
2.23606797749979,0.890515151486535
2,1.3904026055707
2,1.2955255878665
1.73205080756888,0.791489674063086
2.44948974278318,1.02444482030762
2.23606797749979,1.08697106820974
2.23606797749979,1.27453797768094
2,0.956051480717521
1,1.21610411206277
1,0.941201995047989
1.4142135623731,1.56678399703823
1.4142135623731,1.26770736186362
1.73205080756888,1.29638543416998
1.73205080756888,1.44624959390422
2,0.905863492067809
1,1.02329003547792
1.4142135623731,1.22084389159957
1.4142135623731,1.28209699157143
1.73205080756888,1.16738203682706
1.4142135623731,0.853686231231473
1.73205080756888,1.21392109555905
1.73205080756888,0.815987750386573
2,0.946459231311347
1,1.26166005393967
1.4142135623731,1.11926025472838
1.4142135623731,0.882647486491494
1.73205080756888,1.25232313427125
1.73205080756888,1.138527126601
2,0.609393724311349
2,0.910565558546969
2.23606797749979,1.19881992736118
1.4142135623731,1.08773327521674
1.73205080756888,1.24630272388509
1.73205080756888,1.10225698295872
2,1.21729919594326
1.4142135623731,1.19844092303188
1.73205080756888,1.07298992225275
1.73205080756888,0.766293580253122
2,1.30868780249039
1,0.854568952073333
1.4142135623731,0.9568138008154
1.4142135623731,1.0821118818952
1.73205080756888,1.69361096384803
1.73205080756888,1.52956594942817
2,1.37922980576104
2,1.49472252196871
2.23606797749979,0.946377247682451
1.4142135623731,1.34292830378607
1.73205080756888,1.11834614234605
1.73205080756888,1.38529183608064
2,1.41085012930042
1.73205080756888,1.19912533038384
2,1.29008842662498
2,1.30672880996247
2.23606797749979,0.465216609210281
1.4142135623731,0.712884306519255
1.73205080756888,1.0845923896747
1.73205080756888,1.15778409072636
2,1.35107299300162
2,0.906664641691875
2.23606797749979,1.45483699182878
2.23606797749979,1.27354855936757
2.44948974278318,0.929147762144345
1.73205080756888,1.17577751713343
2,0.638393020020836
2,1.41393652233776
2.23606797749979,0.782045966541866
1.4142135623731,0.804302509566964
1,0.967608571000543
1.73205080756888,1.6042336277003
1.4142135623731,0.900897342983528
2,1.12161693463394
1.73205080756888,0.824281371358067
1.4142135623731,1.12003528597412
1,0.968226961776652
1.73205080756888,1.11487180855031
1.4142135623731,0.968749865046122
1.73205080756888,1.03394533608295
1.4142135623731,0.912266081771159
2,0.768779593466775
1.73205080756888,0.651352666375368
1.4142135623731,1.32048331341617
1,1.42285354732418
1.73205080756888,1.22477236859707
1.4142135623731,1.04013058762831
2,1.38347649782132
1.73205080756888,1.16026881269206
2.23606797749979,0.852044642142689
2,0.949537899645689
1.73205080756888,1.00385889922998
1.4142135623731,0.961637763212466
2,1.28947028214771
1.73205080756888,0.971899316334032
1.73205080756888,1.16845361061965
1.4142135623731,1.42901541497737
2,1.1543479070236
1.73205080756888,1.10735515165331
1.4142135623731,1.14676569515109
1,1.01069736021149
1.73205080756888,0.876521581879834
1.4142135623731,1.25422457928489
2,1.33330113720563
1.73205080756888,0.55240150256494
2.23606797749979,1.06961340790329
2,0.821090377813873
1.73205080756888,1.36122014634749
1.4142135623731,1.30256339072576
2,1.28143674653334
1.73205080756888,0.835674377663799
2,0.927728408703625
1.73205080756888,0.633437187746365
2.23606797749979,0.826718386001192
2,1.17527876554345
1.73205080756888,0.746697577884516
1.4142135623731,1.34561102369426
2,1.03782744289513
1.73205080756888,1.2408656803621
2.23606797749979,1.22536410158566
2,1.37107856911465
2.44948974278318,1.51621902887164
2.23606797749979,1.01970601495856
2,1.38902631284139
1.73205080756888,1.02096021218208
2.23606797749979,0.920818801536448
2,1.23743270053455
1,1.14761563393817
1.73205080756888,1.23329286139944
2,0.962819361742426
1.4142135623731,1.29368132516521
1.73205080756888,0.975697601704374
1.4142135623731,0.89068299099171
1.73205080756888,1.44090221392467
1,1.18631632671235
1.4142135623731,1.32948405567166
1.73205080756888,0.940278270020652
2,0.877482263447333
1.4142135623731,0.977466342901418
1.73205080756888,0.910115015521251
1.4142135623731,1.28427809507857
1.73205080756888,1.30736426652277
1,1.00205718005435
1.4142135623731,1.09383942280307
2,1.07549467938243
2.23606797749979,1.17662859876362
1.73205080756888,0.543983294777394
2,0.598096670798537
1.73205080756888,0.452841239258507
2,0.947375838312293
1.4142135623731,0.757915803272686
1.73205080756888,0.73793248899241
1.73205080756888,0.905395759473273
2,1.40913939821119
1.4142135623731,0.681443576711554
1.73205080756888,1.33671788341455
1.4142135623731,0.907217550019683
1.73205080756888,0.810792681839579
1,0.860134052608011
1.4142135623731,1.33075670783608
2,1.51063378254537
2.23606797749979,1.10095618031532
1.73205080756888,1.02460525920601
2,1.1946168727772
1.73205080756888,1.48002403633345
2,1.19096445524501
1.4142135623731,1.28785119146962
1.73205080756888,0.767626316169513
2,0.932826375159163
2.23606797749979,1.09844283591257
1.73205080756888,1.05011677359446
2,0.957265885097289
1.73205080756888,0.77206747578577
2,1.3012592588974
1.4142135623731,1.06533153942434
1.73205080756888,0.88030159167678
2.23606797749979,1.00950357166829
2.44948974278318,1.36500928095476
2,1.30894008910823
2.23606797749979,0.860059337479348
2,1.18610021954957
2.23606797749979,1.0184839311579
1.73205080756888,1.00290080821088
2,0.99320455213926
2,1.3424783254877
1.73205080756888,0.624689028556308
1.73205080756888,0.869152636209904
1.4142135623731,0.800329741895072
1.73205080756888,1.16751702183806
1.4142135623731,1.25845394476834
1.4142135623731,1.27778896182777
1,1.22397605920833
2,1.18812813363745
1.73205080756888,1.2970639674393
1.73205080756888,1.20188719139726
1.4142135623731,1.32605179629133
1.73205080756888,1.14066119291277
1.4142135623731,1.08940829731981
1.4142135623731,1.32283646811785
1,1.1167558863305
2.23606797749979,0.983578627807998
2,1.41155349531195
2,1.2679829250949
1.73205080756888,0.990708518238735
2,0.946999961069599
1.73205080756888,0.861368133301911
1.73205080756888,1.27378090162985
1.4142135623731,0.719721959434812
2,1.05122516321882
1.73205080756888,1.18860077301707
1.73205080756888,1.35317617556901
1.4142135623731,0.868194108792287
1.73205080756888,1.29243579472512
1.4142135623731,1.36114165025061
1.4142135623731,1.35166799507105
1,0.71177629645568
2.23606797749979,0.983080532058713
2,0.877318951849248
2,1.10791887976796
1.73205080756888,1.27270355526187
2,1.20854257663966
1.73205080756888,1.60878610765358
1.73205080756888,1.03193395909265
1.4142135623731,0.747872419574226
2.23606797749979,0.712203746870528
2,0.674431609548553
2,0.457477315372704
1.73205080756888,1.44618536202641
2,1.44956328447188
1.73205080756888,1.25613552792146
1.73205080756888,1.04974966463435
1.4142135623731,0.776692754923351
2.44948974278318,1.06987992713966
2.23606797749979,0.709723473521081
2.23606797749979,0.968877284892138
2,1.29143454726095
2.23606797749979,1.54305247917025
2,1.31243468345662
2,0.752885774997304
1.73205080756888,1.48783561387726
1,1.22748667144215
1,1.24404537514442
1.4142135623731,1.17087780386626
1,1.26739411154993
1.4142135623731,1.62173858473354
1.4142135623731,1.01144388403709
1.73205080756888,1.35847411781939
1.4142135623731,1.18177739518561
1.73205080756888,1.14208656643806
1.73205080756888,1.42619357882771
2,1.44202287994205
1.73205080756888,0.762855655387872
2,0.922603792904988
2,0.682424682454901
2.23606797749979,1.0289238927172
1,1.16714807481856
1.4142135623731,1.14219445828585
1.4142135623731,1.30215119451472
1.73205080756888,0.89030971460927
1.4142135623731,1.05986670692884
1.73205080756888,1.56978964037556
1.73205080756888,0.890946973490183
2,1.12074646866605
1.4142135623731,1.14568163186673
1.73205080756888,1.14592995764253
1.73205080756888,0.856703714105334
2,1.11362873376047
1.73205080756888,1.51376761693035
2,1.50743534629353
2,1.60879786154916
2.23606797749979,1.04630212820441
1,1.46920976541297
1.4142135623731,1.4641480223391
1.4142135623731,1.16681381494973
1.73205080756888,1.70032435189763
1.4142135623731,0.966195451897385
1.73205080756888,1.08695114886017
1.73205080756888,1.13478136135223
2,1.29872560618495
1.73205080756888,0.802723983518745
2,1.60474274396293
2,1.21993293234795
2.23606797749979,0.998649457196337
2,1.52973450230456
2.23606797749979,1.06816693409777
2.23606797749979,1.03970940826726
2.44948974278318,0.781013432459253
1.4142135623731,0.680023604114835
1.73205080756888,1.10332075431196
1.73205080756888,0.852774743711847
2,1.09177881065866
1.73205080756888,0.968912771031709
2,1.33656206520693
2,1.3563111372187
2.23606797749979,1.03277603805424
1.4142135623731,1.24560009014711
1,0.718649976966397
1.4142135623731,1.14932692708781
1,1.07043261268497
1.73205080756888,1.22038057276706
1.4142135623731,1.1169921673883
1.73205080756888,1.26762796427086
1.4142135623731,0.977252973502541
2,0.869184557783953
1.73205080756888,1.26700042732205
2,1.03304055416324
1.73205080756888,0.815757618395866
2.23606797749979,1.17602166462635
2,0.710831607608677
1.4142135623731,0.999459718436845
1,1.25373660022218
1.73205080756888,0.817026257704461
1.4142135623731,0.812676146845982
1.73205080756888,0.930106011452025
1.4142135623731,0.611963558043456
2,1.32467303157614
1.73205080756888,0.419147631516944
1.73205080756888,0.615749910727594
1.4142135623731,1.21494949886016
2,1.05693464965307
1.73205080756888,1.06078344500893
2,1.2790586373192
1.73205080756888,1.3930006999094
2.23606797749979,1.224239807298
2,0.95039495880958
1.4142135623731,0.791844366835465
1,1.02460390815698
1.73205080756888,0.994119712015566
1.4142135623731,1.26027590857329
1.73205080756888,1.30788408483299
1.4142135623731,1.57850541089031
2,1.23728704089828
1.73205080756888,1.0077167570239
2,0.779065466775742
1.73205080756888,0.655673950514932
2.23606797749979,0.71366997634645
2,1.10214347548691
2.23606797749979,1.10314546618939
2,0.859338175769119
2.44948974278318,0.761234274308449
2.23606797749979,0.783533734411311
1.73205080756888,1.03703774425146
1.4142135623731,0.761191861081499
2,1.08274250473613
1.73205080756888,1.22234247782473
2,1.09436428168673
1.73205080756888,1.29626908381509
2.23606797749979,0.623713164588825
2,1.09971870584415
1,0.858897312031231
1.4142135623731,1.15382701061605
1.73205080756888,1.28498745277679
1,1.01990295935409
1.4142135623731,1.05836783758261
1.73205080756888,0.781099406837349
2,1.39728363022578
1.4142135623731,1.32956794524095
1.73205080756888,1.0328397982687
2,1.04820341000932
2.23606797749979,1.30772289281029
1.73205080756888,1.08001576117078
2,1.35414775916041
1.4142135623731,1.18415384088081
1.73205080756888,1.10941403353202
1,1.55133330423656
1.4142135623731,1.16966282820219
1.73205080756888,1.09793322198227
2,1.43679119440113
1.4142135623731,1.04723417872675
1.73205080756888,1.25394761119669
1.73205080756888,1.5142932061527
2,0.994717734760009
1.4142135623731,1.36006537881741
1.73205080756888,0.486417061470225
2,1.25570592609781
2.23606797749979,1.16219075665694
1.73205080756888,1.40080390014686
2,0.862422650212354
1.4142135623731,1.42104700733919
1.73205080756888,0.732442101618886
1,1.28341171215647
1.4142135623731,1.08218498708858
1.73205080756888,0.705359076854775
2,1.11109365514728
1.4142135623731,0.754924056695156
1.73205080756888,0.825953094669194
2,0.659607123156336
2.23606797749979,1.07967346960942
1.73205080756888,0.660797059141096
2,1.38001826468577
2.23606797749979,1.51383931185479
2.44948974278318,1.46456953080066
2,1.23213671162434
2.23606797749979,1.07793098455956
1.73205080756888,0.854400698934393
2,1.08101509416363
1.4142135623731,0.945652488821446
1.73205080756888,1.03714213460321
2,1.67519494058237
2.23606797749979,0.959255032192617
1.73205080756888,1.21980713718069
2,1.52710948101851
1.73205080756888,1.05256999426333
1.4142135623731,0.832200107572722
1.4142135623731,1.10373438349022
1,0.852861622683899
2,0.830029774492422
1.73205080756888,1.08162273848024
1.73205080756888,0.733893688668015
1.4142135623731,0.874471561823809
2.23606797749979,0.812630935234337
2,0.823597887146795
2,0.964805302163958
1.73205080756888,0.937245130953732
1.73205080756888,0.824776574526994
1.4142135623731,0.743772279657808
1.4142135623731,0.979807601056371
1,0.954247951629095
2,0.911736161204585
1.73205080756888,0.886572445544755
1.73205080756888,1.14104857250706
1.4142135623731,0.776155597059402
2,1.05120282002429
1.73205080756888,0.837681785339536
1.73205080756888,0.92686507145485
1.4142135623731,0.685368579870341
2.23606797749979,0.986863940398094
2,1.11548422451885
2,1.18512734496436
1.73205080756888,1.10500031888999
1.73205080756888,1.04281079245385
1.4142135623731,0.786944546647819
1.4142135623731,1.26315635616616
1,0.694857245070514
2,0.900607504289845
1.73205080756888,1.25157388396939
1.73205080756888,1.07130973191285
1.4142135623731,1.01655783487466
2.23606797749979,0.684490159295329
2,0.606908729465469
2,0.642173701510021
1.73205080756888,0.80297753914756
2.44948974278318,0.935211059453461
2.23606797749979,0.94053427227742
2.23606797749979,0.922305799831461
2,0.954637190548763
2,0.630545567193895
1.73205080756888,0.882455006688932
1.73205080756888,0.852755863591351
1.4142135623731,0.818090020138803
2.23606797749979,1.24838953626997
2,0.669173817689223
2,0.767533735622866
1.73205080756888,1.08281772996793
1,1.30036055828289
1,1.0781374930619
1.4142135623731,1.12473155537701
1.73205080756888,0.615704234468503
2,1.3494919364184
2,0.938957528764303
2.23606797749979,1.13089101400761
1.4142135623731,1.50369820470646
1.73205080756888,1.0980841415921
1.73205080756888,0.884048993586964
2,1.30620776667116
1.4142135623731,1.09750134778536
1.73205080756888,1.03036503163958
1.73205080756888,1.11139185537679
2,1.154638241494
1,0.917033026945832
1.4142135623731,0.98626726727717
1.4142135623731,0.896237697881502
1.73205080756888,1.13483804888686
1.73205080756888,0.912970405081708
2,0.88540692635654
2,1.20584584847028
2.23606797749979,1.11373671731467
1.4142135623731,0.595459726992742
1.73205080756888,0.55610066600131
1.73205080756888,0.582734557254244
2,1.19150064256438
1.4142135623731,1.17309484265633
1.73205080756888,1.23664745285637
1.73205080756888,0.978493305714591
2,1.15851239572707
1,1.36602422182969
1.4142135623731,1.15218996426251
1.4142135623731,0.703169911643738
1.73205080756888,0.84234408485909
2,0.957435272797035
2.23606797749979,1.11379137658719
2.23606797749979,0.845496495301996
2.44948974278318,1.15933446187317
1.73205080756888,1.15576683488879
2,1.10882404958051
2,0.887606919784997
2.23606797749979,1.10585761815561
1.73205080756888,1.10854360938124
2,1.05379721454578
2,1.13507298471954
2.23606797749979,1.3315399268216
1.4142135623731,1.37312832919946
1.73205080756888,1.00228824499285
1.73205080756888,1.49148218921408
2,0.9547742915965
1.4142135623731,1.07688547871505
1,0.444713075869986
2,1.18976184827349
1.73205080756888,1.20969591026794
2.23606797749979,0.581472168591097
2,1.00060824965858
1.73205080756888,1.26810366750418
1.4142135623731,1.10791228104123
2,1.18126505139488
1.73205080756888,0.980091632793851
1.73205080756888,1.57643981303451
1.4142135623731,0.857841185704148
2,1.24586912993816
1.73205080756888,1.43597846555712
1.4142135623731,1.56790744866836
1,1.23085514920706
1.73205080756888,1.71181923010637
1.4142135623731,1.36017291631263
2,1.28528074124634
1.73205080756888,1.0914820290218
2.23606797749979,1.43146761567307
2,0.920870746869176
1.73205080756888,1.40696934574612
1.4142135623731,1.41748258894224
2,1.19116759179048
1.73205080756888,1.35111818474561
1.73205080756888,0.949039627859281
1.4142135623731,0.927149906865418
2,1.31043448315976
1.73205080756888,0.828977763727397
1.4142135623731,1.13656913938874
1,1.38828678076456
1.73205080756888,1.25835901820979
1.4142135623731,1.45601934218315
2.23606797749979,1.09268143028325
2,0.803810643377038
2.44948974278318,0.961224891995002
2.23606797749979,1.09314612131611
2,1.02010290513294
1.73205080756888,0.923575134555329
2.23606797749979,0.87226426803174
2,1.58559828123114
2,1.28847642112237
1.73205080756888,1.22191114628193
2.23606797749979,1.49880565356978
2,1.37946878245724
1.73205080756888,1.28484182005305
1.4142135623731,1.10595381253012
2,1.34345196058283
1.73205080756888,1.11366755630278
1,0.666410138586506
2,0.942394690626371
2.23606797749979,0.824993875644097
1.73205080756888,1.02785859586845
2,0.890427515814431
1.73205080756888,1.02768880513932
2,1.19719276210111
1.4142135623731,0.547635624362319
1.73205080756888,0.820078184871262
1.73205080756888,1.59715085010861
2,0.910399540154811
1.4142135623731,1.21622424665148
1.73205080756888,0.980628386876941
1.4142135623731,1.2628655622453
1.73205080756888,1.53695692494227
1,1.11934986465498
1.4142135623731,1.32524535704404
2,1.21461570880469
2.23606797749979,1.16239343088643
1.73205080756888,1.12666275892045
2,0.819499519612591
1.73205080756888,1.46139683422738
2,1.22395868430028
1.4142135623731,1.12319006622754
1.73205080756888,0.8844335907519
1.73205080756888,1.30544798455189
2,0.893542838301803
1.4142135623731,0.696352403098199
1.73205080756888,1.31950771617741
1.4142135623731,0.804683362859237
1.73205080756888,0.613831701359263
1,0.837565964434748
1.4142135623731,1.07988325483448
2.23606797749979,0.651364536093995
2.44948974278318,1.3031296653976
2,0.945614444379015
2.23606797749979,1.06206894199446
2,1.20764652936764
2.23606797749979,1.06349117018986
1.73205080756888,0.683004473204673
2,1.21326192810409
2,1.03624828174727
2.23606797749979,1.25211525232929
1.73205080756888,1.34947661681845
2,1.11875688307271
1.73205080756888,0.954084692005519
2,1.1885576714765
1.4142135623731,1.43681161289169
1.73205080756888,0.896680269849329
2.23606797749979,0.959092363884891
2,1.04514403891201
2,0.669266183600343
1.73205080756888,0.83116348985868
2,1.11345435231656
1.73205080756888,1.07173692156749
1.73205080756888,0.854436190032902
1.4142135623731,0.872804155007806
2,1.55288019898367
1.73205080756888,0.693105003518893
1.73205080756888,1.23180263879983
1.4142135623731,1.26383030285613
1.73205080756888,1.43672944260636
1.4142135623731,1.34627389062508
1.4142135623731,1.45352972933191
1,1.34923186025138
2.23606797749979,1.24507648131879
2,0.967055229793476
2,1.29520776024801
1.73205080756888,0.694730157496421
2,1.35593087179825
1.73205080756888,1.25480062820854
1.73205080756888,1.08110033004089
1.4142135623731,1.11230153182827
2,1.02458372724137
1.73205080756888,0.792082081342743
1.73205080756888,1.051681401195
1.4142135623731,0.913297835123753
1.73205080756888,0.849124837519575
1.4142135623731,1.00508111475848
1.4142135623731,0.961642921425226
1,1.26871146481354
2.44948974278318,0.845423839384313
2.23606797749979,0.960915735612849
2.23606797749979,0.845874842574144
2,1.00688906257106
2.23606797749979,1.04749988594773
2,0.894778422691528
2,0.692599426563387
1.73205080756888,1.43466093165491
2.23606797749979,1.11504076680691
2,1.16368623323009
2,1.37359566290685
1.73205080756888,1.2255046649945
2,1.13064995217912
1.73205080756888,1.01529423304568
1.73205080756888,1.38327774974583
1.4142135623731,0.955799139700707
1,1.28558912032577
1,0.968859871302504
1.4142135623731,0.771097744102836
1,1.23451932344787
1.4142135623731,1.17824842754674
1.4142135623731,0.73916799831382
1.73205080756888,1.3174372625665
1,1.07179983859621
1.4142135623731,0.697858255938179
1.4142135623731,1.21362317384756
1.73205080756888,1.12144600554281
1.4142135623731,0.914059442153537
1.73205080756888,1.24456600797652
1.73205080756888,0.754725366322985
2,1.22198904407032
1.4142135623731,1.26221429891699
1.73205080756888,0.777527612152969
1.73205080756888,1.06912098324613
2,0.823897067989215
1.73205080756888,0.666025631054224
2,0.519521214800934
2,0.873074283873889
2.23606797749979,1.21274622728856
1.73205080756888,1.39968692334118
2,0.974628558338432
2,1.19151710588666
2.23606797749979,0.831950744495945
2,0.98500626322918
2.23606797749979,0.807810604137775
2.23606797749979,0.707304144853334
2.44948974278318,0.861351063962067
1,0.816336624797416
1.4142135623731,1.10812533903898
1.4142135623731,0.828356169823517
1.73205080756888,0.986230096854129
1.4142135623731,1.08509468863348
1.73205080756888,1.23891127488112
1.73205080756888,1.05092901376683
2,1.14493407923118
1.4142135623731,0.79847938611872
1.73205080756888,1.18425191934194
1.73205080756888,1.02044773444262
2,0.936826444921727
1.73205080756888,1.43500158164004
2,0.522658793687285
2,1.39685195745882
2.23606797749979,1.0654201612115
1.4142135623731,0.970640881422651
1,0.902927020056026
1.4142135623731,0.973740139854574
1,1.29679971843043
1.73205080756888,0.900118762810329
1.4142135623731,0.524195782987914
1.4142135623731,1.56070065007731
1,1.14868390702444
1.73205080756888,0.691687694804402
1.4142135623731,0.598140580388403
1.73205080756888,1.09000985572141
1.4142135623731,1.35882278827461
2,1.21757716914752
1.73205080756888,0.996737650088143
1.73205080756888,1.04997832329746
1.4142135623731,1.56874920922508
2,0.760558203661047
1.73205080756888,1.25094946990094
2,1.56202680239843
1.73205080756888,1.399703665799
2.23606797749979,1.22708182738962
2,1.20035367212497
2,1.45888931223827
1.73205080756888,0.981439067273291
2.23606797749979,0.846434041738105
2,1.3939038200039
2.23606797749979,1.24742169745724
2,1.06190274479663
2.44948974278318,1.4260726327945
2.23606797749979,1.16966181531334
1.4142135623731,0.854555085202458
1,1.24413385719446
1.73205080756888,1.17331085996494
1.4142135623731,0.899017576055358
1.73205080756888,0.857963201267051
1.4142135623731,1.13226909742673
2,0.849787837498351
1.73205080756888,1.11399839554379
1.73205080756888,1.11019495211592
1.4142135623731,1.45703662812589
2,1.53746257005721
1.73205080756888,0.922433888627821
2,0.686890037122148
1.73205080756888,1.30996806878636
2.23606797749979,1.03663702458257
2,0.876399247147856
1,0.840147830139725
1.4142135623731,1.25591911014026
1.73205080756888,0.972523468814202
1,0.956227804839554
1.4142135623731,0.850998219722882
1.4142135623731,1.30916692343659
1.73205080756888,0.740982151784007
1,0.753380877239225
1.4142135623731,1.1301770617444
1.73205080756888,1.19224002016446
2,0.887625478119482
1.4142135623731,1.37810380550705
1.73205080756888,1.04923695841034
1.73205080756888,0.891060720612662
2,1.04979329739792
1.4142135623731,1.05921674093886
1.73205080756888,1.06621675205986
2,1.02116097028179
